Processing Status,Material,Material Description,Plant,Storage Location,Movement type,Qty in unit of entry,Unit of Entry,Order,Message Number,Created On,Error date,WBS Element,Error Text
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,5,EA,1000649350,076,1/29/2019,3/6/2019,D-1170155-11365,Special stock PROD Q D-1170155-11365 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,3,EA,1000649349,076,1/29/2019,3/6/2019,D-1170155-11209,Special stock PROD Q D-1170155-11209 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649306,076,1/29/2019,3/6/2019,D-1170155-11391,Special stock PROD Q D-1170155-11391 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,6,EA,1000649340,076,1/30/2019,3/6/2019,D-1170155-11209,Special stock PROD Q D-1170155-11209 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,8,EA,1000649332,076,1/31/2019,3/6/2019,D-1170155-11313,Special stock PROD Q D-1170155-11313 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,8,EA,1000649323,076,1/31/2019,3/6/2019,D-1170155-11287,Special stock PROD Q D-1170155-11287 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649315,076,2/1/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,2,EA,1000649352,076,2/1/2019,3/6/2019,D-1170155-11573,Special stock PROD Q D-1170155-11573 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,10,EA,1000649341,076,2/1/2019,3/6/2019,D-1170155-11339,Special stock PROD Q D-1170155-11339 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,3,EA,1000649307,076,2/4/2019,3/6/2019,D-1170155-11443,Special stock PROD Q D-1170155-11443 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649333,076,2/5/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649325,076,2/5/2019,3/6/2019,D-1170155-11495,Special stock PROD Q D-1170155-11495 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,2,EA,1000649342,076,2/5/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649351,076,2/5/2019,3/6/2019,D-1170155-11391,Special stock PROD Q D-1170155-11391 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649316,076,2/6/2019,3/6/2019,D-1170155-11469,Special stock PROD Q D-1170155-11469 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649334,076,2/13/2019,3/6/2019,D-1170155-11521,Special stock PROD Q D-1170155-11521 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649343,076,2/13/2019,3/6/2019,D-1170155-11547,Special stock PROD Q D-1170155-11547 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649310,076,2/13/2019,3/6/2019,D-1170155-10985,Special stock PROD Q D-1170155-10985 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649319,076,2/21/2019,3/6/2019,D-1170155-11009,Special stock PROD Q D-1170155-11009 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,2,EA,1000649346,076,3/5/2019,3/5/2019,D-1170155-11083,Special stock PROD Q D-1170155-11083 1170155B-X205B of this material does not exist
,1170155B-X205B,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649337,076,3/8/2019,3/8/2019,D-1170155-11057,Special stock PROD Q D-1170155-11057 1170155B-X205B of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649299,076,12/28/2018,3/6/2019,D-1170155-10879,Special stock PROD Q D-1170155-10879 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649300,076,1/3/2019,3/6/2019,D-1170155-10907,Special stock PROD Q D-1170155-10907 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649301,076,1/4/2019,3/6/2019,D-1170155-10961,Special stock PROD Q D-1170155-10961 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,3,EA,1000649345,076,1/8/2019,3/6/2019,D-1170155-10934,Special stock PROD Q D-1170155-10934 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,7,EA,1000649346,076,1/9/2019,3/6/2019,D-1170155-11083,Special stock PROD Q D-1170155-11083 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649303,076,1/16/2019,3/6/2019,D-1170155-11159,Special stock PROD Q D-1170155-11159 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649302,076,1/17/2019,3/6/2019,D-1170155-11109,Special stock PROD Q D-1170155-11109 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,3,EA,1000649347,076,1/17/2019,3/6/2019,D-1170155-11134,Special stock PROD Q D-1170155-11134 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649348,076,1/19/2019,3/6/2019,D-1170155-11159,Special stock PROD Q D-1170155-11159 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649344,076,1/22/2019,3/6/2019,D-1170155-10879,Special stock PROD Q D-1170155-10879 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649304,076,1/23/2019,3/6/2019,D-1170155-11183,Special stock PROD Q D-1170155-11183 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,5,EA,1000649350,076,1/29/2019,3/6/2019,D-1170155-11365,Special stock PROD Q D-1170155-11365 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649349,076,1/29/2019,3/6/2019,D-1170155-11209,Special stock PROD Q D-1170155-11209 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649306,076,1/29/2019,3/6/2019,D-1170155-11391,Special stock PROD Q D-1170155-11391 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649352,076,2/1/2019,3/6/2019,D-1170155-11573,Special stock PROD Q D-1170155-11573 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649305,076,2/4/2019,3/6/2019,D-1170155-11235,Special stock PROD Q D-1170155-11235 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,2,EA,1000649307,076,2/4/2019,3/6/2019,D-1170155-11443,Special stock PROD Q D-1170155-11443 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649351,076,2/5/2019,3/6/2019,D-1170155-11391,Special stock PROD Q D-1170155-11391 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,7,EA,1000649346,076,3/5/2019,3/5/2019,D-1170155-11083,Special stock PROD Q D-1170155-11083 1170155B-X205F of this material does not exist
,1170155B-X205F,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,3,EA,1000649345,076,3/11/2019,3/11/2019,D-1170155-10934,Special stock PROD Q D-1170155-10934 1170155B-X205F of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649309,076,12/21/2018,3/6/2019,D-1170155-10907,Special stock PROD Q D-1170155-10907 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,9,EA,1000649300,076,1/3/2019,3/6/2019,D-1170155-10907,Special stock PROD Q D-1170155-10907 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649318,076,1/3/2019,3/6/2019,D-1170155-10907,Special stock PROD Q D-1170155-10907 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649327,076,1/4/2019,3/6/2019,D-1170155-10907,Special stock PROD Q D-1170155-10907 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649336,076,1/7/2019,3/6/2019,D-1170155-10907,Special stock PROD Q D-1170155-10907 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649311,076,1/16/2019,3/6/2019,D-1170155-11109,Special stock PROD Q D-1170155-11109 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649338,076,1/17/2019,3/6/2019,D-1170155-11109,Special stock PROD Q D-1170155-11109 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,8,EA,1000649302,076,1/17/2019,3/6/2019,D-1170155-11109,Special stock PROD Q D-1170155-11109 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649329,076,1/17/2019,3/6/2019,D-1170155-11109,Special stock PROD Q D-1170155-11109 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,9,EA,1000649347,076,1/17/2019,3/6/2019,D-1170155-11134,Special stock PROD Q D-1170155-11134 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649320,076,1/25/2019,3/6/2019,D-1170155-11109,Special stock PROD Q D-1170155-11109 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,2,EA,1000649324,076,1/28/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,11,EA,1000649349,076,1/29/2019,3/6/2019,D-1170155-11209,Special stock PROD Q D-1170155-11209 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,10,EA,1000649306,076,1/29/2019,3/6/2019,D-1170155-11391,Special stock PROD Q D-1170155-11391 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,4,EA,1000649340,076,1/30/2019,3/6/2019,D-1170155-11209,Special stock PROD Q D-1170155-11209 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,3,EA,1000649315,076,2/1/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,1,EA,1000649333,076,2/5/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,2,EA,1000649342,076,2/5/2019,3/6/2019,D-1170155-11417,Special stock PROD Q D-1170155-11417 1170155B-X205G of this material does not exist
,1170155B-X205G,PL 5/8 x 7 1/2 x 5'-6,HS02,PROD,261,11,EA,1000649351,076,2/5/2019,3/6/2019,D-1170155-11391,Special stock PROD Q D-1170155-11391 1170155B-X205G of this material does not exist
